EOM_Item_ID,EOM_Item_Key,Portfolio_ID,Installation_ID,Facility_ID,Contract_ID,Reporting_Period,Requirement_ID,Requirement_Scope,Authority_Status,Required_Flag,Nominal_Due_Date,Effective_Due_Date,Nominal_Final_Call_Date,Effective_Final_Call_Date,Due_Date_Adjusted,Initial_Submitted_DateTime,Initial_Submission_On_Time,Acceptable_Evidence_DateTime,Final_Evidence_On_Time,Current_Submission_ID,Received_Flag,Days_Late,Last_Reconciled_DateTime,Exception_Flag,Correction_Due,Waived_Flag,Waiver_Reason,Final_Status,Status_Code,Action_Owner,Action_Required
2026-08|JBP_HICKAM|HALE_AINA|REQ-005,JBP_HICKAM|JBP_HICKAM|HALE_AINA|2026-08|GPC,PORTFOLIO 1,JBP_HICKAM,JBP_HICKAM|HALE_AINA,,2026-08,REQ-005,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|AMIGO|REQ-001,JBSA_LACKLAND|JBSA_LACKLAND|AMIGO|2026-08|1119,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|AMIGO,,2026-08,REQ-001,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|AMIGO|REQ-003,JBSA_LACKLAND|JBSA_LACKLAND|AMIGO|2026-08|SF1080,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|AMIGO,,2026-08,REQ-003,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|AMIGO|REQ-004,JBSA_LACKLAND|JBSA_LACKLAND|AMIGO|2026-08|SAIIT,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|AMIGO,,2026-08,REQ-004,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|AMIGO|REQ-005,JBSA_LACKLAND|JBSA_LACKLAND|AMIGO|2026-08|GPC,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|AMIGO,,2026-08,REQ-005,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|CHAPMAN|REQ-001,JBSA_LACKLAND|JBSA_LACKLAND|CHAPMAN|2026-08|1119,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|CHAPMAN,,2026-08,REQ-001,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|CHAPMAN|REQ-003,JBSA_LACKLAND|JBSA_LACKLAND|CHAPMAN|2026-08|SF1080,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|CHAPMAN,,2026-08,REQ-003,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|CHAPMAN|REQ-004,JBSA_LACKLAND|JBSA_LACKLAND|CHAPMAN|2026-08|SAIIT,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|CHAPMAN,,2026-08,REQ-004,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|CHAPMAN|REQ-005,JBSA_LACKLAND|JBSA_LACKLAND|CHAPMAN|2026-08|GPC,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|CHAPMAN,,2026-08,REQ-005,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|DEFENDER|REQ-001,JBSA_LACKLAND|JBSA_LACKLAND|DEFENDER|2026-08|1119,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|DEFENDER,,2026-08,REQ-001,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|DEFENDER|REQ-003,JBSA_LACKLAND|JBSA_LACKLAND|DEFENDER|2026-08|SF1080,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|DEFENDER,,2026-08,REQ-003,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|DEFENDER|REQ-004,JBSA_LACKLAND|JBSA_LACKLAND|DEFENDER|2026-08|SAIIT,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|DEFENDER,,2026-08,REQ-004,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|DEFENDER|REQ-005,JBSA_LACKLAND|JBSA_LACKLAND|DEFENDER|2026-08|GPC,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|DEFENDER,,2026-08,REQ-005,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|REQ-001,JBSA_LACKLAND|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|2026-08|1119,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|FLIGHT_KITCHEN_FK,,2026-08,REQ-001,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|REQ-003,JBSA_LACKLAND|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|2026-08|SF1080,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|FLIGHT_KITCHEN_FK,,2026-08,REQ-003,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|REQ-004,JBSA_LACKLAND|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|2026-08|SAIIT,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|FLIGHT_KITCHEN_FK,,2026-08,REQ-004,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|REQ-005,JBSA_LACKLAND|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|2026-08|GPC,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|FLIGHT_KITCHEN_FK,,2026-08,REQ-005,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|LIVE_OAK|REQ-001,JBSA_LACKLAND|JBSA_LACKLAND|LIVE_OAK|2026-08|1119,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|LIVE_OAK,,2026-08,REQ-001,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|LIVE_OAK|REQ-003,JBSA_LACKLAND|JBSA_LACKLAND|LIVE_OAK|2026-08|SF1080,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|LIVE_OAK,,2026-08,REQ-003,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|LIVE_OAK|REQ-004,JBSA_LACKLAND|JBSA_LACKLAND|LIVE_OAK|2026-08|SAIIT,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|LIVE_OAK,,2026-08,REQ-004,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|LIVE_OAK|REQ-005,JBSA_LACKLAND|JBSA_LACKLAND|LIVE_OAK|2026-08|GPC,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|LIVE_OAK,,2026-08,REQ-005,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|SWT|REQ-001,JBSA_LACKLAND|JBSA_LACKLAND|SWT|2026-08|1119,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|SWT,,2026-08,REQ-001,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|SWT|REQ-003,JBSA_LACKLAND|JBSA_LACKLAND|SWT|2026-08|SF1080,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|SWT,,2026-08,REQ-003,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|SWT|REQ-004,JBSA_LACKLAND|JBSA_LACKLAND|SWT|2026-08|SAIIT,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|SWT,,2026-08,REQ-004,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JBSA_LACKLAND|SWT|REQ-005,JBSA_LACKLAND|JBSA_LACKLAND|SWT|2026-08|GPC,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|SWT,,2026-08,REQ-005,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JB_LANGLEY|CROSSBOW|REQ-001,JB_LANGLEY|JB_LANGLEY|CROSSBOW|2026-08|1119,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|CROSSBOW,,2026-08,REQ-001,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JB_LANGLEY|CROSSBOW|REQ-003,JB_LANGLEY|JB_LANGLEY|CROSSBOW|2026-08|SF1080,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|CROSSBOW,,2026-08,REQ-003,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JB_LANGLEY|CROSSBOW|REQ-004,JB_LANGLEY|JB_LANGLEY|CROSSBOW|2026-08|SAIIT,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|CROSSBOW,,2026-08,REQ-004,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JB_LANGLEY|CROSSBOW|REQ-005,JB_LANGLEY|JB_LANGLEY|CROSSBOW|2026-08|GPC,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|CROSSBOW,,2026-08,REQ-005,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JB_LANGLEY|RAPTOR_FK|REQ-001,JB_LANGLEY|JB_LANGLEY|RAPTOR_FK|2026-08|1119,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|RAPTOR_FK,,2026-08,REQ-001,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JB_LANGLEY|RAPTOR_FK|REQ-003,JB_LANGLEY|JB_LANGLEY|RAPTOR_FK|2026-08|SF1080,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|RAPTOR_FK,,2026-08,REQ-003,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JB_LANGLEY|RAPTOR_FK|REQ-004,JB_LANGLEY|JB_LANGLEY|RAPTOR_FK|2026-08|SAIIT,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|RAPTOR_FK,,2026-08,REQ-004,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|JB_LANGLEY|RAPTOR_FK|REQ-005,JB_LANGLEY|JB_LANGLEY|RAPTOR_FK|2026-08|GPC,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|RAPTOR_FK,,2026-08,REQ-005,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KADENA_AB|JOHNSON|REQ-001,KADENA_AB|KADENA_AB|JOHNSON|2026-08|1119,PORTFOLIO 1,KADENA_AB,KADENA_AB|JOHNSON,,2026-08,REQ-001,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KADENA_AB|JOHNSON|REQ-003,KADENA_AB|KADENA_AB|JOHNSON|2026-08|SF1080,PORTFOLIO 1,KADENA_AB,KADENA_AB|JOHNSON,,2026-08,REQ-003,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KADENA_AB|JOHNSON|REQ-004,KADENA_AB|KADENA_AB|JOHNSON|2026-08|SAIIT,PORTFOLIO 1,KADENA_AB,KADENA_AB|JOHNSON,,2026-08,REQ-004,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KADENA_AB|JOHNSON|REQ-005,KADENA_AB|KADENA_AB|JOHNSON|2026-08|GPC,PORTFOLIO 1,KADENA_AB,KADENA_AB|JOHNSON,,2026-08,REQ-005,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KADENA_AB|MARSHALL|REQ-001,KADENA_AB|KADENA_AB|MARSHALL|2026-08|1119,PORTFOLIO 1,KADENA_AB,KADENA_AB|MARSHALL,,2026-08,REQ-001,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KADENA_AB|MARSHALL|REQ-003,KADENA_AB|KADENA_AB|MARSHALL|2026-08|SF1080,PORTFOLIO 1,KADENA_AB,KADENA_AB|MARSHALL,,2026-08,REQ-003,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KADENA_AB|MARSHALL|REQ-004,KADENA_AB|KADENA_AB|MARSHALL|2026-08|SAIIT,PORTFOLIO 1,KADENA_AB,KADENA_AB|MARSHALL,,2026-08,REQ-004,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KADENA_AB|MARSHALL|REQ-005,KADENA_AB|KADENA_AB|MARSHALL|2026-08|GPC,PORTFOLIO 1,KADENA_AB,KADENA_AB|MARSHALL,,2026-08,REQ-005,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KEESLER_AFB|AZALEA|REQ-001,KEESLER_AFB|KEESLER_AFB|AZALEA|2026-08|1119,PORTFOLIO 4,KEESLER_AFB,KEESLER_AFB|AZALEA,,2026-08,REQ-001,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KEESLER_AFB|AZALEA|REQ-003,KEESLER_AFB|KEESLER_AFB|AZALEA|2026-08|SF1080,PORTFOLIO 4,KEESLER_AFB,KEESLER_AFB|AZALEA,,2026-08,REQ-003,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KEESLER_AFB|AZALEA|REQ-004,KEESLER_AFB|KEESLER_AFB|AZALEA|2026-08|SAIIT,PORTFOLIO 4,KEESLER_AFB,KEESLER_AFB|AZALEA,,2026-08,REQ-004,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KEESLER_AFB|AZALEA|REQ-005,KEESLER_AFB|KEESLER_AFB|AZALEA|2026-08|GPC,PORTFOLIO 4,KEESLER_AFB,KEESLER_AFB|AZALEA,,2026-08,REQ-005,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KEESLER_AFB|LIVE_OAK|REQ-001,KEESLER_AFB|KEESLER_AFB|LIVE_OAK|2026-08|1119,PORTFOLIO 4,KEESLER_AFB,KEESLER_AFB|LIVE_OAK,,2026-08,REQ-001,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KEESLER_AFB|LIVE_OAK|REQ-003,KEESLER_AFB|KEESLER_AFB|LIVE_OAK|2026-08|SF1080,PORTFOLIO 4,KEESLER_AFB,KEESLER_AFB|LIVE_OAK,,2026-08,REQ-003,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KEESLER_AFB|LIVE_OAK|REQ-004,KEESLER_AFB|KEESLER_AFB|LIVE_OAK|2026-08|SAIIT,PORTFOLIO 4,KEESLER_AFB,KEESLER_AFB|LIVE_OAK,,2026-08,REQ-004,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KEESLER_AFB|LIVE_OAK|REQ-005,KEESLER_AFB|KEESLER_AFB|LIVE_OAK|2026-08|GPC,PORTFOLIO 4,KEESLER_AFB,KEESLER_AFB|LIVE_OAK,,2026-08,REQ-005,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KEESLER_AFB|MAGNOLIA|REQ-001,KEESLER_AFB|KEESLER_AFB|MAGNOLIA|2026-08|1119,PORTFOLIO 4,KEESLER_AFB,KEESLER_AFB|MAGNOLIA,,2026-08,REQ-001,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KEESLER_AFB|MAGNOLIA|REQ-003,KEESLER_AFB|KEESLER_AFB|MAGNOLIA|2026-08|SF1080,PORTFOLIO 4,KEESLER_AFB,KEESLER_AFB|MAGNOLIA,,2026-08,REQ-003,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KEESLER_AFB|MAGNOLIA|REQ-004,KEESLER_AFB|KEESLER_AFB|MAGNOLIA|2026-08|SAIIT,PORTFOLIO 4,KEESLER_AFB,KEESLER_AFB|MAGNOLIA,,2026-08,REQ-004,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KEESLER_AFB|MAGNOLIA|REQ-005,KEESLER_AFB|KEESLER_AFB|MAGNOLIA|2026-08|GPC,PORTFOLIO 4,KEESLER_AFB,KEESLER_AFB|MAGNOLIA,,2026-08,REQ-005,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KIRTLAND_AFB|THUNDERBIRD|REQ-001,KIRTLAND_AFB|KIRTLAND_AFB|THUNDERBIRD|2026-08|1119,PORTFOLIO 2,KIRTLAND_AFB,KIRTLAND_AFB|THUNDERBIRD,,2026-08,REQ-001,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KIRTLAND_AFB|THUNDERBIRD|REQ-003,KIRTLAND_AFB|KIRTLAND_AFB|THUNDERBIRD|2026-08|SF1080,PORTFOLIO 2,KIRTLAND_AFB,KIRTLAND_AFB|THUNDERBIRD,,2026-08,REQ-003,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KIRTLAND_AFB|THUNDERBIRD|REQ-004,KIRTLAND_AFB|KIRTLAND_AFB|THUNDERBIRD|2026-08|SAIIT,PORTFOLIO 2,KIRTLAND_AFB,KIRTLAND_AFB|THUNDERBIRD,,2026-08,REQ-004,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KIRTLAND_AFB|THUNDERBIRD|REQ-005,KIRTLAND_AFB|KIRTLAND_AFB|THUNDERBIRD|2026-08|GPC,PORTFOLIO 2,KIRTLAND_AFB,KIRTLAND_AFB|THUNDERBIRD,,2026-08,REQ-005,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KLEINE_BROGEL_AB|LIMBURG|REQ-001,KLEINE_BROGEL_AB|KLEINE_BROGEL_AB|LIMBURG|2026-08|1119,PORTFOLIO 4,KLEINE_BROGEL_AB,KLEINE_BROGEL_AB|LIMBURG,,2026-08,REQ-001,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KLEINE_BROGEL_AB|LIMBURG|REQ-003,KLEINE_BROGEL_AB|KLEINE_BROGEL_AB|LIMBURG|2026-08|SF1080,PORTFOLIO 4,KLEINE_BROGEL_AB,KLEINE_BROGEL_AB|LIMBURG,,2026-08,REQ-003,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KLEINE_BROGEL_AB|LIMBURG|REQ-004,KLEINE_BROGEL_AB|KLEINE_BROGEL_AB|LIMBURG|2026-08|SAIIT,PORTFOLIO 4,KLEINE_BROGEL_AB,KLEINE_BROGEL_AB|LIMBURG,,2026-08,REQ-004,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KLEINE_BROGEL_AB|LIMBURG|REQ-005,KLEINE_BROGEL_AB|KLEINE_BROGEL_AB|LIMBURG|2026-08|GPC,PORTFOLIO 4,KLEINE_BROGEL_AB,KLEINE_BROGEL_AB|LIMBURG,,2026-08,REQ-005,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KUNSAN_AB|D_PAD|REQ-001,KUNSAN_AB|KUNSAN_AB|D_PAD|2026-08|1119,PORTFOLIO 1,KUNSAN_AB,KUNSAN_AB|D_PAD,,2026-08,REQ-001,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KUNSAN_AB|D_PAD|REQ-003,KUNSAN_AB|KUNSAN_AB|D_PAD|2026-08|SF1080,PORTFOLIO 1,KUNSAN_AB,KUNSAN_AB|D_PAD,,2026-08,REQ-003,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KUNSAN_AB|D_PAD|REQ-004,KUNSAN_AB|KUNSAN_AB|D_PAD|2026-08|SAIIT,PORTFOLIO 1,KUNSAN_AB,KUNSAN_AB|D_PAD,,2026-08,REQ-004,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KUNSAN_AB|D_PAD|REQ-005,KUNSAN_AB|KUNSAN_AB|D_PAD|2026-08|GPC,PORTFOLIO 1,KUNSAN_AB,KUNSAN_AB|D_PAD,,2026-08,REQ-005,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KUNSAN_AB|O_MALLEY|REQ-001,KUNSAN_AB|KUNSAN_AB|O_MALLEY|2026-08|1119,PORTFOLIO 1,KUNSAN_AB,KUNSAN_AB|O_MALLEY,,2026-08,REQ-001,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KUNSAN_AB|O_MALLEY|REQ-003,KUNSAN_AB|KUNSAN_AB|O_MALLEY|2026-08|SF1080,PORTFOLIO 1,KUNSAN_AB,KUNSAN_AB|O_MALLEY,,2026-08,REQ-003,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KUNSAN_AB|O_MALLEY|REQ-004,KUNSAN_AB|KUNSAN_AB|O_MALLEY|2026-08|SAIIT,PORTFOLIO 1,KUNSAN_AB,KUNSAN_AB|O_MALLEY,,2026-08,REQ-004,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-08|KUNSAN_AB|O_MALLEY|REQ-005,KUNSAN_AB|KUNSAN_AB|O_MALLEY|2026-08|GPC,PORTFOLIO 1,KUNSAN_AB,KUNSAN_AB|O_MALLEY,,2026-08,REQ-005,Facility,VERIFIED,True,2026-09-05,2026-09-08,2026-09-10,2026-09-10,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
